transaction_id,card_id,timestamp,amount,merchant_category,country,card_present,is_fraud
txn_0000037,card_00628,2026-01-07T14:32:14Z,89.16,entertainment,IN,True,False
txn_0000038,card_00593,2026-01-25T23:45:15Z,10.4,online_retail,SG,False,False
txn_0000039,card_00438,2026-01-01T11:54:03Z,160.38,fuel,SG,False,False
txn_0000040,card_00558,2026-01-30T09:14:13Z,14.05,entertainment,GB,True,False
txn_0000041,card_00026,2026-01-17T20:10:49Z,261.81,utilities,IN,True,False
txn_0000042,card_00194,2026-01-07T21:33:56Z,10.22,pharmacy,AE,True,False
txn_0000043,card_00503,2026-01-04T02:32:59Z,31.34,online_retail,AE,False,False
txn_0000044,card_00831,2026-01-13T06:17:19Z,205.91,grocery,IN,False,False
txn_0000045,card_00553,2026-01-21T21:29:40Z,48.0,travel,GB,True,False
txn_0000046,card_00110,2026-01-17T04:25:56Z,31.51,electronics,SG,True,False
txn_0000047,card_00420,2026-01-02T08:56:05Z,237.03,fuel,DE,True,False
txn_0000048,card_00358,2026-01-15T03:01:52Z,255.68,utilities,GB,True,False
txn_0000049,card_00865,2026-01-10T01:20:44Z,16.03,online_retail,DE,True,False
txn_0000050,card_00820,2026-01-24T23:58:47Z,2618.13,atm_withdrawal,DE,False,True
txn_0000051,card_00562,2026-01-27T09:24:42Z,124.7,pharmacy,DE,True,False
txn_0000052,card_00575,2026-01-20T07:22:53Z,687.79,travel,IN,False,False
txn_0000053,card_00179,2026-01-11T17:45:15Z,7.99,entertainment,DE,False,False
txn_0000054,card_00540,2026-01-18T21:32:26Z,168.79,restaurant,IN,True,False
txn_0000055,card_00261,2026-01-21T16:07:49Z,114.67,entertainment,SG,True,False
txn_0000056,card_00288,2026-01-06T02:48:35Z,137.49,entertainment,IN,True,False
txn_0000057,card_00608,2026-01-21T01:29:07Z,144.22,fuel,GB,True,False
txn_0000058,card_00449,2026-01-24T17:02:47Z,202.73,utilities,US,True,False
txn_0000059,card_00767,2026-01-03T02:09:28Z,9.9,pharmacy,IN,True,False
txn_0000060,card_00826,2026-01-25T08:32:07Z,50.42,fuel,AE,True,False
txn_0000061,card_00417,2026-01-11T04:02:59Z,53.78,online_retail,GB,True,False
txn_0000062,card_00755,2026-01-23T01:36:19Z,22.65,atm_withdrawal,SG,True,False
txn_0000063,card_00115,2026-01-26T10:36:31Z,60.11,restaurant,DE,True,False
txn_0000064,card_00668,2026-01-02T13:11:28Z,110.7,restaurant,GB,True,False
txn_0000065,card_00023,2026-01-09T21:39:35Z,182.08,atm_withdrawal,DE,False,False
txn_0000066,card_00448,2026-01-10T13:06:49Z,49.24,fuel,SG,False,False
txn_0000067,card_00475,2026-01-08T05:43:45Z,13.59,fuel,US,True,False
txn_0000068,card_00193,2026-01-09T20:28:52Z,93.46,pharmacy,AE,True,False
txn_0000069,card_00079,2026-01-15T15:51:00Z,258.33,atm_withdrawal,GB,True,False
txn_0000070,card_00051,2026-01-09T04:09:53Z,28.61,entertainment,IN,True,False
txn_0000071,card_00644,2026-01-15T00:54:00Z,24.55,electronics,IN,True,False
txn_0000072,card_00705,2026-01-23T19:30:17Z,9.19,travel,SG,False,False
txn_0000073,card_00500,2026-01-23T13:48:41Z,92.89,travel,SG,True,False
txn_0000074,card_00572,2026-01-05T08:12:27Z,12.34,electronics,US,False,False
txn_0000075,card_00337,2026-01-15T07:41:43Z,37.14,fuel,IN,False,False
txn_0000076,card_00598,2026-01-02T15:47:25Z,20.3,online_retail,GB,False,False
txn_0000077,card_00226,2026-01-18T01:24:44Z,202.29,travel,US,False,False
txn_0000078,card_00491,2026-01-11T01:54:39Z,66.82,utilities,US,True,False
txn_0000079,card_00534,2026-01-01T10:38:04Z,30.43,atm_withdrawal,US,True,False
txn_0000080,card_00429,2026-01-05T03:29:36Z,135.56,entertainment,AE,False,False
txn_0000081,card_00717,2026-01-25T01:10:27Z,115.33,restaurant,US,True,False
txn_0000082,card_00607,2026-01-27T16:39:05Z,59.53,online_retail,SG,True,False
txn_0000083,card_00297,2026-01-22T04:46:10Z,513.09,online_retail,IN,False,False
txn_0000084,card_00420,2026-01-12T19:33:49Z,180.88,grocery,SG,False,False
txn_0000085,card_00301,2026-01-06T10:41:39Z,612.42,grocery,IN,False,False
txn_0000086,card_00369,2026-01-20T23:47:30Z,51.56,electronics,AE,True,False
txn_0000087,card_00787,2026-01-13T01:02:33Z,130.98,online_retail,US,True,False
txn_0000088,card_00237,2026-01-19T09:04:17Z,4.02,entertainment,GB,False,False
txn_0000089,card_00471,2026-01-02T18:15:23Z,6.65,restaurant,AE,False,False
txn_0000090,card_00365,2026-01-27T04:37:36Z,92.33,electronics,AE,False,False
txn_0000091,card_00404,2026-01-17T15:04:35Z,37.69,entertainment,US,True,False
txn_0000092,card_00384,2026-01-02T04:47:26Z,116.06,entertainment,DE,True,False
txn_0000093,card_00525,2026-01-08T07:59:26Z,260.9,pharmacy,IN,True,True
txn_0000094,card_00343,2026-01-12T17:05:53Z,49.39,electronics,DE,True,False
txn_0000095,card_00666,2026-01-20T21:58:50Z,62.6,atm_withdrawal,IN,False,False
txn_0000096,card_00869,2026-01-08T05:28:54Z,188.6,entertainment,DE,False,False
txn_0000097,card_00130,2026-01-18T11:47:48Z,21.33,grocery,SG,False,False
txn_0000098,card_00047,2026-01-11T15:58:05Z,161.89,pharmacy,SG,False,False
txn_0000099,card_00641,2026-01-15T23:05:41Z,9.91,electronics,US,False,False
txn_0000100,card_00898,2026-01-24T11:37:42Z,59.98,online_retail,DE,True,False
txn_0000101,card_00480,2026-01-06T03:37:28Z,53.85,fuel,AE,False,False
txn_0000102,card_00771,2026-01-01T18:42:23Z,174.76,restaurant,US,False,False
txn_0000103,card_00836,2026-01-07T18:32:47Z,102.96,pharmacy,GB,True,False
txn_0000104,card_00144,2026-01-29T12:17:32Z,48.21,restaurant,GB,True,False
txn_0000105,card_00492,2026-01-15T00:46:59Z,9.89,pharmacy,AE,False,False
txn_0000106,card_00668,2026-01-30T19:29:21Z,49.76,entertainment,US,False,False
txn_0000107,card_00097,2026-01-01T19:18:19Z,439.27,electronics,IN,True,False
txn_0000108,card_00464,2026-01-16T18:57:09Z,158.17,restaurant,DE,False,False
txn_0000109,card_00581,2026-01-07T09:45:52Z,59.96,electronics,DE,False,False
txn_0000110,card_00354,2026-01-17T08:21:21Z,47.02,restaurant,IN,True,False
txn_0000111,card_00505,2026-01-05T06:28:59Z,116.4,travel,US,False,False
txn_0000112,card_00891,2026-01-13T05:01:06Z,21.58,pharmacy,GB,False,False
txn_0000113,card_00481,2026-01-19T12:50:35Z,26.62,travel,IN,True,False
txn_0000114,card_00342,2026-01-07T16:06:50Z,52.85,utilities,IN,True,False
txn_0000115,card_00754,2026-01-07T17:04:59Z,75.89,grocery,SG,True,False
txn_0000116,card_00588,2026-01-13T09:31:08Z,11.16,fuel,IN,True,False
txn_0000117,card_00025,2026-01-11T15:38:51Z,164.43,fuel,AE,True,False
txn_0000118,card_00284,2026-01-11T13:01:52Z,58.72,atm_withdrawal,AE,False,False
txn_0000119,card_00844,2026-01-09T04:04:28Z,49.43,fuel,GB,True,False
txn_0000120,card_00617,2026-01-08T17:00:26Z,40.9,online_retail,US,False,False
txn_0000121,card_00573,2026-01-08T10:50:55Z,99.65,grocery,AE,True,False
txn_0000122,card_00891,2026-01-13T04:35:16Z,12.16,travel,SG,True,False
txn_0000123,card_00166,2026-01-02T13:30:58Z,42.2,atm_withdrawal,GB,False,False
txn_0000124,card_00788,2026-01-08T00:44:26Z,34.05,grocery,US,True,False
txn_0000125,card_00080,2026-01-22T22:56:07Z,860.06,grocery,US,True,True
txn_0000126,card_00720,2026-01-23T14:53:02Z,60.54,online_retail,US,False,False
txn_0000127,card_00647,2026-01-20T19:34:46Z,26.05,grocery,IN,True,False
txn_0000128,card_00143,2026-01-01T13:57:12Z,112.21,online_retail,SG,False,False
txn_0000129,card_00138,2026-01-12T18:32:42Z,125.46,atm_withdrawal,DE,True,False
txn_0000130,card_00570,2026-01-12T17:25:58Z,15.15,pharmacy,GB,True,False
txn_0000131,card_00594,2026-01-01T11:22:48Z,17.61,utilities,DE,True,False
txn_0000132,card_00121,2026-01-14T13:31:40Z,229.3,utilities,US,True,False
txn_0000133,card_00834,2026-01-13T17:05:16Z,61.91,pharmacy,US,True,False
txn_0000134,card_00349,2026-01-13T18:32:51Z,2848.14,pharmacy,IN,False,False
txn_0000135,card_00549,2026-01-13T17:36:28Z,127.65,electronics,SG,True,False
txn_0000136,card_00558,2026-01-07T22:49:57Z,98.13,online_retail,DE,True,False
txn_0000137,card_00587,2026-01-20T12:47:22Z,286.34,electronics,IN,False,False
txn_0000138,card_00790,2026-01-22T17:47:42Z,46.59,fuel,US,True,False
txn_0000139,card_00660,2026-01-20T09:48:44Z,21.08,atm_withdrawal,SG,True,False
txn_0000140,card_00254,2026-01-29T01:16:26Z,29.92,fuel,IN,False,False
txn_0000141,card_00454,2026-01-28T04:11:35Z,37.12,online_retail,IN,True,False
txn_0000142,card_00028,2026-01-04T19:01:48Z,46.98,online_retail,DE,False,False
txn_0000143,card_00515,2026-01-18T15:46:43Z,208.82,utilities,SG,True,True
txn_0000144,card_00780,2026-01-02T22:01:14Z,42.03,travel,GB,False,False
txn_0000145,card_00278,2026-01-24T18:11:59Z,57.25,travel,AE,False,False
txn_0000146,card_00694,2026-01-05T06:25:49Z,65.58,electronics,US,True,False
txn_0000147,card_00614,2026-01-19T22:30:37Z,15.96,online_retail,SG,False,False
txn_0000148,card_00246,2026-01-11T15:01:57Z,47.16,fuel,AE,False,False
txn_0000149,card_00511,2026-01-07T06:34:30Z,116.85,grocery,IN,True,False
txn_0000150,card_00377,2026-01-28T18:02:55Z,35.07,pharmacy,SG,False,False
txn_0000151,card_00782,2026-01-06T22:40:00Z,77.99,entertainment,AE,True,False
txn_0000152,card_00225,2026-01-20T21:56:12Z,66.15,atm_withdrawal,SG,True,False
txn_0000153,card_00032,2026-01-21T03:31:10Z,85.25,pharmacy,IN,False,False
txn_0000154,card_00828,2026-01-13T22:49:18Z,22.8,travel,GB,True,False
txn_0000155,card_00759,2026-01-20T01:38:43Z,33.69,entertainment,GB,False,False
txn_0000156,card_00591,2026-01-11T18:24:07Z,87.95,grocery,SG,True,False
txn_0000157,card_00695,2026-01-29T04:43:29Z,48.13,entertainment,US,True,False
txn_0000158,card_00635,2026-01-02T11:39:46Z,68.75,atm_withdrawal,SG,True,False
txn_0000159,card_00150,2026-01-27T17:15:36Z,54.52,travel,AE,True,True
txn_0000160,card_00175,2026-01-12T10:16:15Z,64.14,pharmacy,GB,True,False
txn_0000161,card_00792,2026-01-17T02:21:13Z,83.6,fuel,DE,False,False
txn_0000162,card_00474,2026-01-07T05:57:30Z,92.2,atm_withdrawal,IN,True,False
txn_0000163,card_00427,2026-01-09T19:01:59Z,119.12,electronics,SG,False,False
txn_0000164,card_00685,2026-01-16T14:24:54Z,38.52,travel,GB,True,False
txn_0000165,card_00310,2026-01-18T06:55:17Z,121.53,grocery,IN,False,False
txn_0000166,card_00580,2026-01-04T08:59:20Z,66.95,entertainment,DE,False,False
txn_0000167,card_00398,2026-01-06T20:18:12Z,44.46,online_retail,GB,True,True
txn_0000168,card_00838,2026-01-18T21:59:13Z,40.2,electronics,IN,True,False
txn_0000169,card_00100,2026-01-17T16:45:41Z,264.1,fuel,IN,True,False
txn_0000170,card_00832,2026-01-07T07:24:15Z,17.21,atm_withdrawal,IN,False,False
txn_0000171,card_00146,2026-01-19T06:25:16Z,4.06,grocery,AE,False,False
txn_0000172,card_00113,2026-01-12T05:38:42Z,56.19,restaurant,DE,True,False
txn_0000173,card_00350,2026-01-26T11:31:12Z,92.81,atm_withdrawal,DE,True,False
txn_0000174,card_00538,2026-01-30T09:35:41Z,50.44,grocery,US,False,False
txn_0000175,card_00888,2026-01-07T06:07:03Z,153.21,electronics,DE,True,False
txn_0000176,card_00672,2026-01-04T00:20:50Z,26.62,fuel,US,True,False
txn_0000177,card_00783,2026-01-23T12:59:43Z,34.37,grocery,US,True,False
txn_0000178,card_00756,2026-01-13T02:20:46Z,32.1,pharmacy,IN,False,False
txn_0000179,card_00071,2026-01-02T08:39:32Z,44.72,travel,IN,True,False
txn_0000180,card_00293,2026-01-28T23:58:12Z,189.81,utilities,US,False,False
txn_0000181,card_00710,2026-01-18T21:18:14Z,16.99,pharmacy,AE,False,False
txn_0000182,card_00215,2026-01-30T10:02:08Z,13.91,grocery,IN,False,False
txn_0000183,card_00177,2026-01-09T10:50:53Z,244.74,travel,GB,False,False
txn_0000184,card_00394,2026-01-04T06:04:53Z,191.2,grocery,AE,True,False
txn_0000185,card_00488,2026-01-21T09:55:29Z,31.65,fuel,US,True,False
txn_0000186,card_00155,2026-01-11T03:23:57Z,10.91,restaurant,GB,True,False
txn_0000187,card_00154,2026-01-23T14:06:51Z,168.01,electronics,US,False,False
txn_0000188,card_00898,2026-01-04T11:22:24Z,47.15,entertainment,SG,False,False
txn_0000189,card_00215,2026-01-29T20:09:43Z,48.15,travel,GB,False,False
txn_0000190,card_00223,2026-01-30T23:30:20Z,186.65,atm_withdrawal,DE,True,False
txn_0000191,card_00559,2026-01-01T21:01:21Z,11.66,travel,US,True,False
txn_0000192,card_00456,2026-01-24T08:51:50Z,54.9,travel,DE,True,False
txn_0000193,card_00558,2026-01-17T08:28:58Z,57.48,travel,SG,False,False
txn_0000194,card_00306,2026-01-17T04:20:26Z,274.54,pharmacy,US,True,True
txn_0000195,card_00826,2026-01-16T23:57:22Z,21.28,utilities,US,False,False
txn_0000196,card_00597,2026-01-25T17:14:35Z,7.16,atm_withdrawal,IN,False,False
txn_0000197,card_00595,2026-01-03T06:46:48Z,162.41,travel,GB,True,False
txn_0000198,card_00479,2026-01-04T08:05:22Z,19.81,atm_withdrawal,DE,False,False
txn_0000199,card_00385,2026-01-21T19:49:42Z,1462.82,grocery,AE,False,True
txn_0000200,card_00422,2026-01-08T01:08:58Z,21.42,restaurant,SG,False,False
txn_0000201,card_00226,2026-01-07T20:51:03Z,30.76,travel,IN,True,False
txn_0000202,card_00315,2026-01-03T14:31:02Z,699.0,pharmacy,GB,True,False
txn_0000203,card_00274,2026-01-11T23:24:52Z,52.18,utilities,US,True,False
txn_0000204,card_00136,2026-01-21T02:49:53Z,48.13,travel,IN,True,False
txn_0000205,card_00019,2026-01-29T04:58:05Z,180.4,entertainment,DE,False,False
txn_0000206,card_00579,2026-01-06T16:33:33Z,39.19,travel,IN,True,False
txn_0000207,card_00270,2026-01-29T09:44:26Z,184.42,grocery,SG,True,False
txn_0000208,card_00427,2026-01-24T15:26:25Z,29.24,atm_withdrawal,DE,True,False
txn_0000209,card_00185,2026-01-22T08:24:40Z,7.6,restaurant,GB,False,False
txn_0000210,card_00417,2026-01-10T16:49:02Z,102.67,electronics,US,False,False
txn_0000211,card_00152,2026-01-19T15:45:30Z,29.99,utilities,IN,False,False
txn_0000212,card_00850,2026-01-25T15:46:31Z,68.88,entertainment,DE,True,False
txn_0000213,card_00220,2026-01-23T03:54:17Z,40.6,entertainment,GB,True,False
txn_0000214,card_00854,2026-01-04T11:46:48Z,87.43,online_retail,SG,True,False
txn_0000215,card_00249,2026-01-04T03:11:14Z,55.59,atm_withdrawal,US,False,False
txn_0000216,card_00777,2026-01-22T01:17:28Z,11.6,fuel,DE,True,False
txn_0000217,card_00519,2026-01-16T17:54:47Z,57.93,fuel,GB,False,False
txn_0000218,card_00763,2026-01-05T01:42:35Z,29.47,electronics,SG,True,False
txn_0000219,card_00800,2026-01-26T03:09:52Z,98.32,utilities,IN,True,False
txn_0000220,card_00635,2026-01-07T07:41:08Z,145.76,pharmacy,SG,True,False
txn_0000221,card_00887,2026-01-14T08:53:22Z,321.84,fuel,DE,False,False
txn_0000222,card_00280,2026-01-11T18:31:34Z,142.17,pharmacy,DE,False,False
txn_0000223,card_00108,2026-01-01T07:43:12Z,30.12,entertainment,SG,True,False
txn_0000224,card_00847,2026-01-19T12:05:54Z,86.14,utilities,SG,True,False
txn_0000225,card_00404,2026-01-23T03:45:48Z,108.9,travel,AE,False,False
txn_0000226,card_00089,2026-01-09T13:40:21Z,112.57,grocery,SG,True,False
txn_0000227,card_00854,2026-01-16T01:23:02Z,29.41,online_retail,GB,True,False
txn_0000228,card_00792,2026-01-03T23:52:27Z,73.99,grocery,DE,False,False
txn_0000229,card_00001,2026-01-30T12:24:43Z,117.94,travel,DE,True,False
txn_0000230,card_00523,2026-01-04T22:59:12Z,31.68,electronics,DE,True,False
txn_0000231,card_00885,2026-01-03T14:12:28Z,101.84,travel,GB,False,False
txn_0000232,card_00585,2026-01-12T16:02:49Z,153.3,fuel,AE,False,False
txn_0000233,card_00513,2026-01-14T21:19:26Z,32.77,utilities,SG,True,False
txn_0000234,card_00423,2026-01-21T06:21:53Z,69.49,restaurant,GB,True,False
txn_0000235,card_00152,2026-01-14T23:24:33Z,37.2,electronics,GB,True,False
txn_0000236,card_00789,2026-01-14T14:35:23Z,7.93,electronics,DE,False,False
txn_0000237,card_00896,2026-01-30T16:41:46Z,307.46,entertainment,US,False,False
txn_0000238,card_00175,2026-01-24T20:45:23Z,497.94,grocery,GB,True,False
txn_0000239,card_00652,2026-01-26T02:39:51Z,201.69,travel,DE,True,False
txn_0000240,card_00698,2026-01-07T07:22:24Z,321.51,electronics,GB,True,False
txn_0000241,card_00223,2026-01-04T22:21:32Z,97.97,entertainment,GB,False,False
txn_0000242,card_00118,2026-01-17T08:02:03Z,713.53,fuel,US,False,False
txn_0000243,card_00401,2026-01-22T00:22:04Z,42.62,entertainment,DE,False,False
txn_0000244,card_00687,2026-01-04T15:32:32Z,89.36,grocery,AE,False,False
txn_0000245,card_00882,2026-01-30T12:57:42Z,198.54,grocery,IN,True,False
txn_0000246,card_00517,2026-01-27T08:02:50Z,30.06,travel,US,False,False
txn_0000247,card_00361,2026-01-24T22:19:19Z,524.61,entertainment,US,False,True
txn_0000248,card_00213,2026-01-16T09:24:30Z,5.5,travel,AE,True,False
txn_0000249,card_00506,2026-01-11T08:30:20Z,44.68,restaurant,DE,False,False
txn_0000250,card_00620,2026-01-27T21:00:33Z,296.34,fuel,DE,False,False
txn_0000251,card_00578,2026-01-22T00:25:13Z,104.74,online_retail,GB,True,False
txn_0000252,card_00275,2026-01-29T11:03:35Z,29.39,utilities,SG,False,False
txn_0000253,card_00246,2026-01-12T03:24:39Z,265.45,entertainment,SG,False,False
txn_0000254,card_00296,2026-01-28T09:08:19Z,243.92,pharmacy,GB,True,False
txn_0000255,card_00362,2026-01-08T22:59:09Z,19.85,atm_withdrawal,DE,False,False
txn_0000256,card_00321,2026-01-04T02:27:56Z,13.97,utilities,IN,True,False
txn_0000257,card_00657,2026-01-01T16:52:13Z,58.54,electronics,GB,False,False
txn_0000258,card_00621,2026-01-17T16:31:40Z,400.99,pharmacy,SG,False,False
txn_0000259,card_00712,2026-01-06T10:56:47Z,36.17,entertainment,AE,False,False
txn_0000260,card_00693,2026-01-15T12:48:13Z,47.68,atm_withdrawal,GB,True,False
txn_0000261,card_00783,2026-01-09T12:32:15Z,165.71,pharmacy,GB,True,False
txn_0000262,card_00828,2026-01-02T20:37:12Z,140.25,utilities,AE,True,False
txn_0000263,card_00898,2026-01-08T19:05:27Z,63.9,restaurant,GB,True,False
txn_0000264,card_00858,2026-01-27T20:32:12Z,22.05,travel,DE,True,False
txn_0000265,card_00879,2026-01-30T16:39:39Z,36.57,grocery,US,True,False
txn_0000266,card_00867,2026-01-14T11:52:49Z,316.17,fuel,AE,True,False
txn_0000267,card_00227,2026-01-24T07:04:48Z,1056.77,travel,DE,True,False
txn_0000268,card_00587,2026-01-02T19:34:04Z,103.52,entertainment,DE,True,False
txn_0000269,card_00789,2026-01-13T00:14:59Z,9.2,utilities,DE,True,False
txn_0000270,card_00174,2026-01-02T19:57:00Z,37.21,entertainment,DE,True,False
txn_0000271,card_00850,2026-01-13T08:11:11Z,173.51,travel,IN,False,False
txn_0000272,card_00650,2026-01-14T08:46:44Z,7.02,electronics,GB,True,False
txn_0000273,card_00061,2026-01-10T14:35:37Z,24.05,utilities,DE,True,False
txn_0000274,card_00686,2026-01-06T19:34:23Z,1006.25,atm_withdrawal,GB,False,False
txn_0000275,card_00035,2026-01-29T11:36:51Z,42.66,fuel,AE,True,False
txn_0000276,card_00361,2026-01-12T10:34:47Z,36.59,travel,SG,True,False
txn_0000277,card_00407,2026-01-06T22:55:31Z,241.23,entertainment,IN,False,False
txn_0000278,card_00425,2026-01-15T08:40:47Z,225.42,fuel,DE,True,False
txn_0000279,card_00145,2026-01-13T01:31:09Z,34.98,grocery,DE,False,False
txn_0000280,card_00292,2026-01-30T20:55:25Z,95.39,pharmacy,SG,False,False
txn_0000281,card_00317,2026-01-27T02:45:30Z,392.67,entertainment,US,False,False
txn_0000282,card_00883,2026-01-24T19:38:12Z,118.25,restaurant,IN,True,False
txn_0000283,card_00060,2026-01-24T14:03:19Z,267.86,travel,AE,True,False
txn_0000284,card_00564,2026-01-28T22:59:57Z,29.77,entertainment,AE,True,False
txn_0000285,card_00358,2026-01-13T16:38:14Z,29.02,travel,SG,True,False
txn_0000286,card_00092,2026-01-17T06:05:07Z,14.34,travel,US,False,False
txn_0000287,card_00388,2026-01-02T18:38:15Z,92.23,online_retail,AE,False,False
txn_0000288,card_00385,2026-01-29T12:40:02Z,96.96,electronics,AE,True,False
txn_0000289,card_00445,2026-01-11T10:27:59Z,38.6,entertainment,IN,True,False
txn_0000290,card_00258,2026-01-06T22:49:38Z,19.36,travel,AE,False,False
txn_0000291,card_00147,2026-01-23T10:37:09Z,70.6,travel,GB,False,False
txn_0000292,card_00042,2026-01-27T17:56:37Z,95.94,utilities,IN,False,False
txn_0000293,card_00113,2026-01-14T06:01:36Z,8.6,fuel,AE,True,False
txn_0000294,card_00635,2026-01-13T07:27:10Z,1172.39,fuel,SG,False,False
txn_0000295,card_00322,2026-01-17T05:00:05Z,5.29,atm_withdrawal,GB,True,False
txn_0000296,card_00386,2026-01-26T19:43:43Z,6.76,electronics,IN,True,False
txn_0000297,card_00651,2026-01-12T20:39:57Z,138.61,restaurant,GB,False,False
txn_0000298,card_00302,2026-01-16T22:33:26Z,34.77,fuel,GB,True,False
txn_0000299,card_00784,2026-01-22T03:23:21Z,44.4,travel,SG,True,True
txn_0000300,card_00185,2026-01-15T02:48:01Z,48.38,online_retail,GB,False,False
txn_0000301,card_00454,2026-01-21T00:35:29Z,11.29,atm_withdrawal,GB,False,False
txn_0000302,card_00387,2026-01-22T08:23:55Z,30.17,online_retail,SG,True,False
txn_0000303,card_00548,2026-01-17T21:13:06Z,37.11,entertainment,IN,False,False
txn_0000304,card_00552,2026-01-12T07:00:00Z,68.53,travel,DE,True,False
txn_0000305,card_00558,2026-01-01T07:24:35Z,50.83,pharmacy,GB,True,False
txn_0000306,card_00508,2026-01-30T00:13:17Z,148.85,grocery,IN,True,False
txn_0000307,card_00248,2026-01-07T01:10:31Z,234.2,pharmacy,SG,False,False
txn_0000308,card_00616,2026-01-04T02:30:43Z,95.13,pharmacy,AE,True,False
txn_0000309,card_00188,2026-01-12T20:17:06Z,34.79,grocery,GB,False,False
txn_0000310,card_00547,2026-01-20T03:51:04Z,35.28,electronics,IN,False,False
txn_0000311,card_00583,2026-01-07T17:18:25Z,216.74,travel,DE,True,False
txn_0000312,card_00165,2026-01-03T19:42:14Z,21.35,utilities,DE,False,False
txn_0000313,card_00831,2026-01-25T09:41:43Z,16.91,grocery,GB,False,False
txn_0000314,card_00812,2026-01-03T21:42:52Z,138.32,grocery,DE,True,False
txn_0000315,card_00395,2026-01-10T02:32:19Z,44.07,electronics,AE,True,False
txn_0000316,card_00182,2026-01-09T11:26:52Z,68.11,pharmacy,GB,False,False
txn_0000317,card_00186,2026-01-04T05:09:32Z,199.58,fuel,IN,True,True
txn_0000318,card_00602,2026-01-26T21:34:13Z,36.49,restaurant,GB,True,False
txn_0000319,card_00629,2026-01-07T01:06:27Z,105.06,travel,GB,True,False
txn_0000320,card_00600,2026-01-07T02:42:08Z,719.45,utilities,DE,True,False
txn_0000321,card_00322,2026-01-24T06:12:33Z,55.61,grocery,SG,True,False
txn_0000322,card_00762,2026-01-26T19:54:22Z,58.98,online_retail,GB,True,False
txn_0000323,card_00728,2026-01-08T12:16:07Z,220.03,entertainment,GB,True,False
txn_0000324,card_00199,2026-01-21T01:12:15Z,656.27,utilities,SG,True,False
txn_0000325,card_00290,2026-01-14T09:17:23Z,15.08,pharmacy,SG,True,False
